"Author","MinRating","MaxRating","MedRating","AvgRating"
"soft_witch",629,1453,937,989
"softegaby",606,906,756,756
"softjohn",1376,1376,1376,1376
"softksjs",366,366,366,366
"softly-penned-valkyrie (softly_speaking_valkyrie)",459,682,570.5,570.5
"softlysuited",179,515,201,298.333333333333
"softmoonlight",189,4697,535.5,1100.92307692308
"softpink",274,274,274,274
"softredscrunchie",413,2803,991,1325.66666666667
"softtheatrics",787,787,787,787
"softtomparis",373,923,596.5,622.25
"sokath",516,516,516,516
"sokki09",300,2083,960,1114.33333333333
"solacryptid",897,897,897,897
"solar_celeste",2098,2098,2098,2098
"solarium",2223,2223,2223,2223
"solesism",628,628,628,628
"solidmirage",675,675,675,675
"soljoe",124,1027,295,435.25
"solobarnes",6,6,6,6
"solohux",828,2627,2353,1936
"solomonTS",2,2,2,2
"soloorganaas",105,464,405,358.6
"somanygalaxies",82,5039,974,1395
"some_where",518,1475,675,902.8
"someawkwardprose",1440,30153,3804,8309.8
"somebodytoldme",253,977,615,615
"somecallmetim27",8,8,8,8
"somedayisours",47,271,85,134.333333333333
"somefantasytosurvivereality",839,3791,2315,2315
"somekindoflark",386,1238,519,699.8
"somelikeithoth (SuckaNucka)",197,197,197,197
"someofmytales",1881,1916,1898.5,1898.5
"someonesbeenhere",4076,4076,4076,4076
"someoneusedtowritehere",2884,3510,3102,3165.33333333333
"somerwrites",219,219,219,219
"sometimes_i_right",2799,2799,2799,2799
"sometimeseffable",665,1689,1088.5,1132.75
"somnolentblue",393,814,603.5,603.5
"sonderwalker",509,7532,1866,2298.66666666667
"songbirdie311",706,1119,912.5,912.5
"songbook",118,826,223,330.6
"songofdefiance",329,2268,662,902.111111111111
"songofsunset",642,836,661,713
"songofthestars",1098,1098,1098,1098
"songstress",368,17257,1608,5210.25
"songxfmyself",442,442,442,442
"sonneambedo",598,598,598,598
"sonny93",282,282,282,282
"sonofdvrin",370,613,491.5,491.5
"sonseulsoleil",2748,2748,2748,2748
"sookehh",67,720,393.5,393.5
"sootnose",26,162,77,85.9
"sopdetly",1773,2245,2009,2009
"sophieDANIELS",331,331,331,331
"sophiecognito",171,282,235,229.333333333333
"sophiegaladheon",210,773,343,409.285714285714
"sophinisba",62,300,150,170.666666666667
"sophronist",222,1157,731.5,743.166666666667
"sophycroft",186,5149,997,1603.25
"sorayume",195,1555,549,659.076923076923
"sorchafyre",310,310,310,310
"sorrows_chengmei",450,450,450,450
"sosooley",157,354,249,243.2
"soulmetalfairy",166,1427,266,504.4
"soulsandsins",914,1303,1108.5,1108.5
"soulshrapnel",207,2368,603,858.2
"soulsponge",1221,1221,1221,1221
"soulwing3",47,1331,540,614.5
"sourcrayon",3599,3599,3599,3599
"sourgummyworms",103,5958,483.5,992.25
"southernfrost",319,784,551.5,551.5
"southernnerdygirl",1045,1385,1336,1255.33333333333
"southofthesky",230,230,230,230
"soyasauce",4494,4494,4494,4494
"sp_ace_witch",213,213,213,213
"spac3bar7end3r",96,96,96,96
"space__buns",763,763,763,763
"space_crystal (orphan_account)",125,1092,348,521.666666666667
"space_farer",114,114,114,114
"space_for_thace",1736,1736,1736,1736
"space_girlfriends2187",425,425,425,425
"space_seals",1040,1040,1040,1040
"spaceboytoy",273,273,273,273
"spacediino",1817,1817,1817,1817
"spacegayofficial",455,1738,1096.5,1096.5
"spaceghost (whalersandsailors)",71,71,71,71
"spacehostage",508,508,508,508
"spaceleviathan",442,442,442,442
"spacenarwhal",241,6606,1211,1718.26666666667
"spacepilotprince",1335,1470,1402.5,1402.5
"spaceprincefinn (mandelirious)",1058,3012,2035,2035
"spacesnail69",2611,2611,2611,2611
"spacestationtrustfund",6130,6130,6130,6130
"spacewinecake",67,67,67,67
"spacewitchbot",91,119,105,105
"spacewitchescantdie",74,74,74,74
"spacewitchqueen (vixy)",182,869,368,418.153846153846
"spaceyquill",266,3466,491,838.1
"spadecubism",3181,3181,3181,3181
"spamlet",3,59,31,31
"spanningbothsidesoftheveil",582,946,694,740.666666666667
"sparklight",740,33573,2158,7442.11764705882
"sparkly_seagull",848,48834,1536,11622.6
"sparklysnickers",97,97,97,97
"speakofthedevil",547,1286,576,819.2
"specter_06",757,757,757,757
"spectralbeef",204,885,544.5,544.5
"spectralcreek",318,318,318,318
"spectre07",779,1019,899,899
"spectreink91",945,945,945,945
"spectreleaders (SilverSie)",233,379,306,306
"speedy",78,2062,1070,1070
"spellboundreader316",201,201,201,201
"speos",541,541,541,541
"spes_solus",281,281,281,281
"sphekso",781,781,781,781
"spiced_chai_nebula",474,474,474,474
"spicedreamer",1104,1104,1104,1104
"spicykitkatbar",1598,1598,1598,1598
"spicytofuuuu",7587,7587,7587,7587
"spider_biter",251,251,251,251
"spideyee",400,400,400,400
"spideynova",101,192,146.5,146.5
"spidybi",563,5845,3322.5,3160.83333333333
"spiideynoir",492,492,492,492
"spikala",59,809,185.5,266.833333333333
"spinachpufffs",1368,1368,1368,1368
"spinninginfinity",631,1505,1220.5,1121.5
"spinosaurus (FreakCityPrincess)",774,3572,2173,2173
"spitfirevoy (blackleaders)",13,418,60,92.4285714285714
"spixinblue",51,51,51,51
"spock",2437,2437,2437,2437
"spockandawe",418,418,418,418
"spockitty (the_unseen_one)",117,117,117,117
"spockulative",691,691,691,691
"spoilerings",2899,2899,2899,2899
"spooky_nerd",354,354,354,354
"spooky_spacegirl",3162,4532,3847,3847
"spookykingdomstarlight",142,6502,543.5,826.675925925926
"spookysith",150,150,150,150
"spoonks",944,6003,2342,2779.125
"spot_the_jay",1500,1500,1500,1500
"spqr",13409,13409,13409,13409
"spunkfairy",159,348,253.5,253.5
"spurious",665,665,665,665
"sputnikan",37,37,37,37
"sqbr",616,616,616,616
"squarephoenix",756,756,756,756
"squidhat",146,1374,330,545
"squiirby",331,331,331,331
"squire",713,1291,962.5,982.25
"squireofgeekdom",192,2184,925,1109.72727272727
"squishneedsahero",1340,1340,1340,1340
"squishsolo",901,1304,1102.5,1102.5
"srididdledeedee",216,247,231.5,231.5
"srvive_ovrdrive",599,599,599,599
"ssabriel",168,168,168,168
"ssalemghostss",1059,1536,1297.5,1297.5
"sshysmm",90,808,449,449
"ssleif",1084,1084,1084,1084
"ssnips",584,584,584,584
"ssoommnnuuss",31,31,31,31
"ssorrells",702,702,702,702
"sssyren",925,925,925,925
"sstensland",127,395,233,251.666666666667
"st4chu_s0lo",168,168,168,168
"st_aurafina",3772,3772,3772,3772
"stabbyunicorn",154,154,154,154
"staircased",1006,2379,1894,1759.66666666667
"stalebreadbaogani",867,867,867,867
"stanakin96",876,1037,956.5,956.5
"star_after_dark",557,557,557,557
"star_bunny",464,4203,1596,2087.66666666667
"star_freak",78,78,78,78
"star_wars_lesbian",24,537,307,275.8
"star_wars_rebels_4",99,206,152.5,152.5
"star_whores",409,409,409,409
"staranon",330,942,543,590.4
"starbird_jinnobi482",102,1546,438.5,581
"starbirdrampant (ineasako22)",226,1179,482.5,581.666666666667
"starboars",660,762,711,711
"starborn11",14449,14449,14449,14449
"starboydjh",493,531,512,512
"starbucks22",1993,1993,1993,1993
"starbunny86",157,157,157,157
"starcrossedwriter1401",660,660,660,660
"stardhux",3432,3432,3432,3432
"stardust_20",375,375,375,375
"stardustaria",668,668,668,668
"stardustgirl",119,1691,578,699.6
"stardustinhereyes",1836,2385,2286,2169
"stardustskies",80,177,103,120
"starfleetblues",1137,1137,1137,1137
"starforged",265,2361,890,928
"stargatefan_archivist",149,149,149,149
"stargateinmybasement",15,15,15,15
"stargatesg1971",181,207,194,194
"stargayzing",1003,1003,1003,1003
"stargazingblockhead",1702,1702,1702,1702
"stargirlaur",32,32,32,32
"starglittered",270,270,270,270
"starillion",71,71,71,71
"starillion (orphan_account)",32,32,32,32
"stariter",581,581,581,581
"stark2ash",346,1013,653,712
"starkandkenobi",313,2138,1225.5,1225.5
"starkiller bass (Thirteenthesiac)",532,532,532,532
"starkillerbase (orphan_account)",1886,1886,1886,1886
"starklett",547,1279,913,913
"starkly",9200,9200,9200,9200
"starknight",2274,2274,2274,2274
"starkskypines",143,1523,619.5,670.642857142857
"starlady",271,1895,311.5,634
"starlesssankt",62,117,89.5,89.5
"starlesssky",337,463,400,400
"starlight_and_seafire",161,1711,465.5,506.038461538462
"starlight_artemis",220,7882,807.5,1772.88888888889
"starlight_searches",354,686,520,520
"starlightjedi",143,423,283,283
"starlitcatastrophe (inky_starlight)",4853,4853,4853,4853
"starminniedust",173,173,173,173
"starnerds",60,525,251,278.666666666667
"staroversea",2213,14408,8310.5,8310.5
"starr234",546,8495,1445.5,1853.6
"starrdust411",3582,3582,3582,3582
"starrkwars",337,503,420,420
"starry_taetae",16,16,16,16
"starryeyedstories",527,1038,782.5,782.5
"starryinspace",698,698,698,698
"starrykorra",86,1102,594,594
"starrynights234",1886,1886,1886,1886
"starrypawz",75,1242,386,491.459016393443
"starryreys",570,6440,3679,3615
"stars28",524,1163,953,880
"stars_and_ink",478,478,478,478
"stars_inthe_sky",1114,1114,1114,1114
"starsailrvee",21,21,21,21
"starsandfires",652,652,652,652
"starscry (orphan_account)",18804,18804,18804,18804
"starshipsilmaril",1979,7152,4565.5,4565.5
"starsinger",335,345,340,340
"starsngalaxys",655,4018,2534,2513.16666666667
"starsofjupiter",660,660,660,660
"starsofyoursoul (Apothecary_Rose)",6571,6571,6571,6571
"starspangledbisexual",626,626,626,626
"starspangledbread",107,1183,645,645
"starspxrrow",1521,1521,1521,1521
"starsqwub",344,6912,1286.5,2436.66666666667
"starstwinkleplanetsshine",180,1163,429,558.428571428571
"starsxhidexyourxfires",1047,1047,1047,1047
"startrekkingaroundasgard",261,1346,803.5,803.5
"starwarsapphic",3038,3038,3038,3038
"starwarsbard",1047,1047,1047,1047
"starwarsbigbang (lilyrose225)",146,560,303,342.166666666667
"starwarsofcourse",223,618,374,405
"starwenn",93,1328,566,607.035714285714
"starxskywalker",215,215,215,215
"stasis",478,12428,1970,3372.5
"steamed3gg",512,697,604.5,604.5
"steampunkunicorn",359,9079,2105,3146.16666666667
"steamworkBlue (patricideHattrick)",110,313,211.5,211.5
"steelneena",402,2735,584,1209
"steelphoenix",64,839,237,413
"steggyistruelove",201,325,235,253.666666666667
"stellacadente",31,499,178,235.6
"stellalunasolis",608,774,691,691
"stellar_dust",333,420,376.5,376.5
"stellarer",293,293,293,293
"stellarnightmage",146,2414,878,1079
"stellewrites",7005,9196,8100.5,8100.5
"stellulam",386,2588,1487,1487
"stephanie_rose",311,311,311,311
"stephensmat",301,379,340,340
"sterekwolfstar",36,1929,602,603.126582278481
"sterlingseamstress",17,40,37,31.3333333333333
"sternflotte",2556,2556,2556,2556
"stgjr",205,470,264,313
"stgulik",808,808,808,808
"stickmarionette",739,739,739,739
"stickpenalties",181,181,181,181
"sticks_and_scars",320,320,320,320
"sticks_and_souls",158,1083,620.5,620.5
"stickster (all_these_ghosts)",562,884,723,723
"stillskies",160,160,160,160
"stillusesapencil",197,1665,742.5,764.2
"stiltsrosko",164,608,236.5,290
"stingrcy",3913,14188,9050.5,9050.5
"stinkyboots",554,554,554,554
"stitchy",1239,8185,2507,3344.33333333333
"stoicmonalisa",748,748,748,748
"stolen_pen_name23",405,10881,2085,2712.13636363636
"stonefreeak",3848,29940,17558,15185
"stonypilot",847,847,847,847
"stopcryingyoullrust",243,1296,769.5,769.5
"stopmysinfulhand",842,842,842,842
"stopstopstopit",1102,1102,1102,1102
"storiesmadeofstars",58,779,74,194.571428571429
"storiesofdistantstars",36,63,63,54
"storiopath",93,93,93,93
"storm_warning",131,131,131,131
"storminormin",202,10733,1584,4173
"stormqueen873",300,2686,1505.5,1499.25
"stormwarnings",1035,1035,1035,1035
"storry_eyed",65,65,65,65
"storylinecontinuum",137,269,203,203
"storyseekeer45",284,284,284,284
"storytellingape",445,445,445,445
"straddling_the_atmosphere",541,2169,1355,1355
"straight_up_gay",244,1687,936,886.714285714286
"stranestelle",1407,2603,2005,2005
"strange_estrangement",420,420,420,420
"strangeallure",700,1307,891,966
"strangest_love",1446,1446,1446,1446
"strawb3rries_and_cr3am",839,839,839,839
"strawberries_in_space",5039,5039,5039,5039
"strawberriesandtophats",1756,1936,1846,1846
"strawberriesinmoominvalley",757,757,757,757
"strawberryquartz13",744,744,744,744
"streamoflillies",181,813,497,497
"stressy_boy",291,291,291,291
"strix_alba",916,916,916,916
"strkllrs",463,463,463,463
"strongbabe88",823,823,823,823
"struck_by_lightning",4,4,4,4
"studentwriter666",146,3932,2039,2039
"studioramekin",695,695,695,695
"stuffandalsootherstuff",347,347,347,347
"stuffilikeiwrite",360,23518,2306,3224.17857142857
"stuvren",405,405,405,405
"stxrcana",191,191,191,191
"stxrwxrs",279,279,279,279
"su27s",148,150,149,149
"suarhnir",1043,2535,1594,1724
"subcircus",562,562,562,562
"sublime_jumbles",6917,6917,6917,6917
"subspacepastry",236,4485,1690,1959.4347826087
"subtlehysteria",886,9379,2586,3788.25
"subtropicalStenella",260,4219,1950,1994.27272727273
"suchacommotion",399,2145,1272,1272
"suchviolentdelights",835,835,835,835
"sugaracid",201,201,201,201
"sugarandink",233,233,233,233
"sugarcubeplease",2870,2870,2870,2870
"sugaredquills",638,638,638,638
"sugarybowl",425,425,425,425
"suitesamba",1456,1558,1507,1507
"sullenflower",1193,1193,1193,1193
"sumerianempire",541,611,576,576
"summoningthecrows",147,147,147,147
"sun_and__stars (ChloeNicole1912)",363,1310,428,700.333333333333
"sunandseas",1263,1263,1263,1263
"sunbug1138",163,378,251.5,261
"sunflash",359,2520,1212.5,1326
"sunflowercody",2923,2923,2923,2923
"sunflowergiorno",1329,2508,1749,1862
"sunflowers_and_marigolds",2167,2167,2167,2167
"sunflowersinheaven",2256,2256,2256,2256
"sunflowersutra",356,356,356,356
"sunkelles",289,7087,1291,1972.86666666667
"sunken_ships (sunken__ships)",4296,4296,4296,4296
"sunlesbian",1161,1161,1161,1161
"sunlightonwater (TFA_finn_poe_shipper)",890,890,890,890
"sunlightsmarrow",2425,2687,2556,2556
"sunnyscribe",1174,1174,1174,1174
"sunryder",1091,12732,6911.5,6911.5
"sunsailors",10,69,28,32.7777777777778
"sunsailsandmoonwalks",371,1101,454,627.4
"sunshinechildskywalker",372,15103,6942,7472.33333333333
"sunshineflying",235,917,265.5,422.166666666667
"sunshineisdelicious",44,1122,863,676.333333333333
"sunsolace",136,136,136,136
"sunsxleil",666,666,666,666
"supaprittiest",2015,2015,2015,2015
"supercalifragilistichespiralidoso",520,6852,2324,2774.84615384615
"superficialspacecadet",84,84,84,84
"supergeek2",11,11,11,11
"supergirrl",306,306,306,306
"supergreak",43,977,369.5,439.75
"superhusbands4ever (Potterwatch97)",1216,1216,1216,1216
"superiordimensions",1404,1404,1404,1404
"supernaturally_marvelous",534,534,534,534
"supernoodle",249,301,275,275
"supernovasooth",457,544,500.5,500.5
"superpineappleenthusiast",286,286,286,286
"supersoldierskywalker",132,1514,823,823
"supervengerslock",248,874,561,561
"superwholocked_wizard",1032,1032,1032,1032
"supremedannie",436,436,436,436
"supremeleaderkylo",231,231,231,231
"supremeoverlordkat",1734,1734,1734,1734
"supremperor",62,181,121.5,121.5
"surrenderer",106,391,267,241.444444444444
"suspensegirl",4,570,260.5,273.75
"suuny",244,318,281,281
"suyari",3228,3228,3228,3228
"suzukiblu",1248,2053,1650.5,1650.5
"svitzian",218,9513,1420,1778.4347826087
"swaneewhistleandkazoo",597,1657,659,971
"swarmkeeper",2,44,15,18.8571428571429
"swdsnygeek",690,690,690,690
"sweaterboys",422,2959,1645.5,1668
"sweepingdonut",10,60,35,35
"sweetcarolanne",500,500,500,500
"sweeterthanstrawberries",785,785,785,785
"sweetestdrain",63,63,63,63
"sweetheartshumjr",1911,2459,2185,2185
"sweetiepie08",909,1589,1249,1249
"sweetimagines",175,495,289,312
"sweetmugofcocoa",50,4267,471,872.666666666667
"sweetondean",109,109,109,109
"sweetredbeansoup",3981,3981,3981,3981
"sweetsparklight",557,3132,1157.5,1501
"sweetsuesparrow",444,752,598,598
"sweetsyringe",133,133,133,133
"sweetwatersong",248,248,248,248
"swiftdeathstick",8634,8634,8634,8634
"swinging_through_the_stars",838,838,838,838
"swordstorm",66,570,306,287.866666666667
"swordznsorcery",163,163,163,163
"swsithlords",141,378,182,233.666666666667
"sy_pineapple",98,553,220,252.285714285714
"sydnubabu",212,483,334,343
"sylveondreams",67,67,67,67
"sylviadraft",1162,2181,1469.5,1570.5
"sylviamorris",575,575,575,575
"syntinenmatriarkka",34,314,45,131
"syrupwit",48,133,90.5,90.5
"systemic_dreams",609,609,609,609
"sytortuga",713,713,713,713
"szczygiej",1005,1005,1005,1005
"t_a_s_s_a",1072,1072,1072,1072
"taakos",385,1378,874,877.75
"tabbytabbytabby",1217,1217,1217,1217
"tablrcloth",633,633,633,633
"tabya",367,367,367,367
"tackypanda",685,685,685,685
"tactician (5H4E)",1145,1160,1152.5,1152.5
"tadok0ro",1356,1356,1356,1356
"taffee23",125,1404,963,819.4
"taffywars",422,422,422,422
"tagandtaylor",730,23585,2165.5,7161.5
"taikachi",45,45,45,45
"taintedwater",271,271,271,271
"taiyaki_keeki",51,51,51,51
"takemetoclowntown (patricideHattrick)",339,339,339,339
"takenbyst0rm",153,153,153,153
"talewind",56,312,184,184
"talitha78",477,477,477,477
"tallpaleandanxious",376,1335,799,827.25
"tallula03",34,34,34,34
"tamaranianprincess",727,727,727,727
"tampa_bae_frightening (steven_damnkos)",750,1028,889,889
"tanarill",2399,2399,2399,2399
"tanks4thememory",6237,6237,6237,6237
"tanotransmissions",1615,1615,1615,1615
"tantive404",265,265,265,265
"tappingturtle690",653,836,744.5,744.5
"tar_senaar",13,31,17.5,20.5
"targaryenskywalker",208,3271,1739.5,1739.5
"taslinbrance (arthureverest)",700,700,700,700
"tasteoftheatre",91,91,91,91
"tastewithouttalent",1067,1067,1067,1067
"tatecorrigan",270,270,270,270
"tatooineknights",745,1758,1251.5,1251.5
"tatooines",545,545,545,545
"tauntaun",385,385,385,385
"tauntaun_rider",553,553,553,553
"taurenyavanna (katsuratama)",1767,1857,1812,1812
"tayloremrose",1763,1763,1763,1763
"tchallas",1759,5605,3682,3682
"tchouby",1522,1872,1697,1697
"tea_earlgreyhot",180,1236,605,644.125
"teacup-dragon (Anakin_The_Witch)",866,866,866,866
"tealeyedbeing",19343,19343,19343,19343
"teapertti",27,27,27,27
"teatimewithbees",132,3256,1329,1323.84210526316
"technicolorCarbon",1365,1365,1365,1365
"technorat",461,552,492,499.25
"technosaurus54",2194,2194,2194,2194
"techsucks",1132,1132,1132,1132
"tedlasso",729,2131,1787,1549
"tehtarik",253,1822,1037.5,1037.5
"telekinetic_hedgehog",102,866,559.5,521.75
"telekinetics",1462,1462,1462,1462
"telemachus",436,436,436,436
"tell_some_storm",77,557,341,318.6
"tellmeaboutthedream",310,7637,4672,4206.33333333333
"tellmesomethingnew",250,250,250,250
"temple_mistress",340,340,340,340
"temptation (jaegerjagues)",262,262,262,262
"tendency",82,845,161,362.666666666667
"tenderjock",290,290,290,290
"tentimesthewonder",1646,1646,1646,1646
"tequilla_vino",19,19,19,19
"terabient",359,359,359,359
"terrasenshighlady",182,182,182,182
"terroringlasses",239,239,239,239
"terryreviews",264,264,264,264
"tesla_jo",17273,17273,17273,17273
"tessathetesla",137,227,138,167.333333333333
"tessiete",237,9735,1218,1946.18181818182
"texash0ndo",21,21,21,21
"th3rm0pyl43",1083,1083,1083,1083
"thaed",82,82,82,82
"thalassa_ipx",485,485,485,485
"thalius",577,26053,2102,3584.94117647059
"thank_satan_for_riren",1523,1523,1523,1523
"thatEMGgirl",332,2311,1032,1097.6
"thatMarxistBastard",1285,1285,1285,1285
"that_annoying_fool",317,317,317,317
"that_dude_alex99",44,479,268,237.2
"that_one_kid",242,242,242,242
"thatdarkhairedgirl",315,315,315,315
"thatkidfrombrooklyn",264,265,264.5,264.5
"thatkitchensink",1308,1308,1308,1308
"thatlesbianxoxo",493,493,493,493
"thatnerdwiththedragons",61,529,295,295
"thatonefruitydude",581,581,581,581
"thatsafunnytricktoplayongod",860,1392,1017,1089.66666666667
"thatsn0m00n",39,39,39,39
"thatsnomoon",835,835,835,835
"thattardiskey",3390,3390,3390,3390
"thatviciousvixen",7540,8601,8070.5,8070.5
"the eternal feminine (redpenninja)",534,841,621,665.333333333333
"the general (fightingdoodles)",2817,2817,2817,2817
"the-bi-writer (ineedapenname)",521,571,546,546
"the-glittering-stars (annabookchase)",234,234,234,234
"the-reylo-void (Anysia)",632,6392,2626.5,2868
"theLoyalRoyalGuard",95,3054,507,728.666666666667
"theMusicmaniac",212,2904,1558,1558
"theOGdreymandi87",23,23,23,23
"the_13th_battalion",557,6191,1585,1905.15384615385
"the_Rebel_Trooper",66,82,74,74
"the_boy_kings_writings",647,647,647,647
"the_case_for_space (thallata)",1089,1089,1089,1089
"the_civilized",25,84,54.5,54.5
"the_cowgirl_bookworm",16624,16624,16624,16624
"the_dala",1265,8811,4134.5,4186
"the_dragongirl",364,3701,1541,1539.81818181818
"the_elegant_hedgehog",64,64,64,64
"the_flittermouse",41,41,41,41
"the_fluff_awakens",539,1347,894,926.666666666667
"the_foxgirl",6,6,6,6
"the_garbage_will_do",167,1370,892.5,788.666666666667
"the_girl_without_a_face",1732,5111,2390,2905.75
"the_iron_shadow",233,233,233,233
"the_jedi_ninja",813,1435,1124,1124
"the_little_bay_that_could",7106,7106,7106,7106
"the_mighty_macguffin",66,66,66,66
"the_mixed_up_files_of_me",793,1153,973,973
"the_obiwan_for_me",124,350,296,256.666666666667
"the_obsidian_ronin",724,724,724,724
"the_odd_writer",329,5232,2780.5,2780.5
"the_pen_of_gabriel",231,1698,801,938
"the_problem_with_stardust",650,5986,897,1736.71428571429
"the_pudding_is_a_lie",2450,2450,2450,2450
"the_queenregent",636,2470,813.5,1044.16666666667
"the_rain_on_kamino",147,537,368,355
"the_real_Karaage",443,443,443,443
"the_roci",1672,1672,1672,1672
"the_rogue_bitch",1285,1285,1285,1285
"the_scarlet_01",521,521,521,521
"the_secret_history",426,426,426,426
"the_sky_is_forever",768,768,768,768
"the_sound_of_inevitability",179,179,179,179
"the_space_between_all_things",299,299,299,299
"the_starlight",181,3152,1144,1492.33333333333
"the_technicolor_whiscash",201,201,201,201
"the_welsh_woman",261,377,319,319
"the_writing_sloth",300,664,482,482
"thearchangelofsass",485,485,485,485
"thearrowavenger (DestielHasThePhoneBox)",89,89,89,89
"theatrythms",772,2831,1801.5,1801.5
"theaugust",303,303,303,303
"thebadgerclan",1516,1516,1516,1516
"thebatman06",864,864,864,864
"thebattybadger",520,520,520,520
"thebibliophile_rises (orphan_account)",2160,2160,2160,2160
"thebinarysunset (SeeingGhosts)",205,875,324,468
"thebonechiller",113,1012,674,599.666666666667
"thebookdragon",106,106,106,106
"thebookishdark",842,1594,1218,1218
"theboyonfire",898,1381,1139.5,1139.5
"thecarlysutra",223,223,223,223
"thecityofthefireflies",180,1099,420,566.333333333333
"thecommodore_squid (orphan_account)",1888,1888,1888,1888
"thecosmicwhit",3338,3338,3338,3338
"thedarlingone (Curuchamion)",59,608,215.5,274.5
"thedeadparrot",1474,1474,1474,1474
"thedevilchicken",310,310,310,310
"thedeviltohisangel",174,174,174,174
"thedisasternerd (harpernovakaine)",737,9507,3229,4311.07692307692
"thedisgruntledone",3261,3261,3261,3261
"thedunesea",347,3575,1033,1400.8
"theebombdiggity",194,399,300,298.25
"theemdash",688,688,688,688
"thefakerachelray",121,121,121,121
"thefallingskiesofww2",277,638,457.5,457.5
"thefanficawakens",1619,1619,1619,1619
"thefinalgirls",2625,2625,2625,2625
"thefirstdisorder",49,49,49,49
"thefourplay",48,127,61,78.6666666666667
"thefourthvine",974,974,974,974
"theghostguy",285,285,285,285
"theghostseer",246,743,494.5,494.5
"thegildedbat",256,256,256,256
"thegingerwrites",197,532,379,369.833333333333
"thegirlfallsfromthesky (andersapologist)",1414,1414,1414,1414
"thegirlsinthecity_theyaresoprettayyy",671,671,671,671
"thegoddessinzerogravity",362,5773,708.5,1492.75
"thegoodlannister",1761,5577,1912,2623
"thegoodthebadandthenerdy",216,1653,301.5,618
"thegoodyouth",2516,2516,2516,2516
"thegorgonexperiment",2033,2033,2033,2033
"thegraceinyoureyes",2064,2064,2064,2064
"thegreatandpowerfultoaster",58,777,251.5,309.166666666667
"thegreatblondebalrogslayer",273,273,273,273
"thegreencarousel",399,399,399,399
"thegreylioness",500,500,500,500
"thegriffin88",39,39,39,39
"thehermitandhiscave",569,569,569,569
"thehighpriestess_125",273,273,273,273
"theholychesse",257,257,257,257
"thehorrorinsymmetry",637,1983,1199,1238.86956521739
"thehouseofblack",649,649,649,649
"theimperialbogmonster (songs_of_the_moon)",768,768,768,768
"theirishleprechaun",1346,1346,1346,1346
"theirrationalfan",25,323,73,140.333333333333
"thejurassicparty",1631,1631,1631,1631
"thekatriarch",100,576,411,362.333333333333
"thekey",285,285,285,285
"theladydarkloki",124,124,124,124
"theladyofstars",49,937,71,254.6
"theladyonfire",655,2061,1358,1358
"theladyscribe",528,528,528,528
"thelastjedi",470,2456,1085,1348.57142857143
"thelastjeqi",381,381,381,381
"thelastofthelionhearts (lastlionheart)",703,703,703,703
"thelazyhero_ttums",110,110,110,110
"theleakypen",205,205,205,205
"theleanansidhe",58,216,132,132.4
"thelittlepalmtree",874,874,874,874
"thelivingautomaton",420,420,420,420
"thelonelywave",217,549,383,383
"thelooster",4106,4106,4106,4106
"thelove_ablepenguin",263,263,263,263
"theloveyouneed",622,622,622,622
"them_bonez",204,902,339.5,445.333333333333
"themechanicsnightmare",797,797,797,797
"themindofevil",382,1428,905,905
"themorgue",857,857,857,857
"themostmarvelousimagines",711,916,813.5,813.5
"themrys",1521,3049,2285,2285
"themusicofmysoul",66,1802,934,934
"thenafics",1032,1032,1032,1032
"thenerduniverse",87,1423,284,598
"theneverending",217,904,285,468.666666666667
"theobviouschild (danielle007)",1058,1058,1058,1058
"theoceanaway",164,164,164,164
"theonewhosometimeswrites",170,170,170,170
"theorganasolo",74,252,160,168.428571428571
"theotpeffect",809,809,809,809
"thepastelforestprince",229,2322,510,973.444444444444
"thepetalbard",797,797,797,797
"thepilot",88,741,189.5,249.363636363636
"theprcmise",170,170,170,170
"theputterer",1156,1156,1156,1156
"therapybegins",140,539,339.5,339.5
"therealraewest",8598,8598,8598,8598
"thereand_backagain",328,924,626,626
"theredhoodie",117,117,117,117
"therehavebeenworsenames",764,764,764,764
"thereigning_lorelai",1141,1141,1141,1141
"thereisnocowboyemoji",939,2346,2049,1778
"theressomethingscrewy",330,330,330,330
"thereturnofthecat",14,289,85,97.5
"therev",978,978,978,978
"thereyoflight",280,280,280,280
"therottingdeviance",467,467,467,467
"therumandcokediaries",788,2311,1454,1517.66666666667
"thesadchicken",59,422,214,235.2
"thesalmondean",108,108,108,108
"thesapphicdisaster",576,576,576,576
"thesavvyspectre",131,310,220.5,220.5
"theschredder",99,99,99,99
"thescoops",187,187,187,187
"thesearcher",123,424,273.5,273.5
"thesearchforbluejello",686,686,686,686
"thesearewords",2017,2017,2017,2017
"theseatheseatheopensea",60,60,60,60
"thesecretarchivist",1003,1003,1003,1003
"theselittlethings",767,767,767,767
"theseworks0fmine",475,475,475,475
"theskyfullofstark",7402,7402,7402,7402
"theslowestpoke",281,281,281,281
"thesmolbean16",1042,1042,1042,1042
"thesmophorae",134,407,270.5,270.5
"thesoftone",351,351,351,351
"thesoundofnat",1657,5067,2307,2792.71428571429
"thespareoom",239,1699,1217.5,1051.75
"thestaremaster",1043,1043,1043,1043
"thestarsaretalking (orphan_account)",1046,1046,1046,1046
"thesummerstorms",262,1212,737.5,716
"thesunwillshineclear",96,541,318.5,318.5
"thetamehistorian",884,9043,3580,4502.33333333333
"thethingaboutlove",308,308,308,308
