Author,Min_Word_count,Max_Word_count,Avg_Word_count,Min_Paragraph_Count,Max_Paragraph_Count,Avg_Paragraph_Count
leozeo,1918,1918,1918.0,2,2,2.0
leradny,1228,594,2694.285714285714,1,2,1.4285714285714286
lesbianbuckys,1284,2077,1680.5,1,1,1.0
lesbiandroids,1309,1309,1309.0,1,1,1.0
lesbianphasma,1956,1956,1956.0,2,2,2.0
lesbians_and_puns,5231,5231,5231.0,1,1,1.0
lesbianvampire,1673,659,1166.0,1,1,1.0
lesbisoka,1140,2464,1802.0,1,1,1.0
lesbomancy,1682,1682,1682.0,1,1,1.0
lesetoilesnemeurentjamais,1140,723,1557.8,1,1,1.0
lesliecaviezel,1107,2398,1573.0,1,1,1.0
leslielol,1847,1847,1847.0,1,1,1.0
less_than_happyy,394,394,394.0,1,1,1.0
lesspopped,342,371,356.5,1,1,1.0
let_love_run_red,1729,1729,1729.0,1,1,1.0
lethandralis,2771,2771,2771.0,1,1,1.0
letitrainathousandflames,961,961,961.0,1,1,1.0
letoatreiides,1184,1184,1184.0,1,1,1.0
lettucewrite,3673,3673,3673.0,1,1,1.0
leupagus,25186,25186,25186.0,5,5,5.0
leviathanmirror,253,658,354.4,1,1,1.0
leviski,3702,8307,5964.0,1,2,1.2
lex_the_flex17,1171,774,1199.75,1,1,1.0
lexwing,1249,2843,4509.8,1,5,1.8
lferion,100,605,372.625,1,1,1.0
li_anna,4546,4546,4546.0,5,5,5.0
liarlagoon,649,649,649.0,1,1,1.0
liber_what_ia,1121,7800,3043.2,1,2,1.2
liberate,1054,1054,1054.0,1,1,1.0
librarius,1037,1037,1037.0,5,5,5.0
librophile,8940,8940,8940.0,3,3,3.0
libruh,920,920,920.0,1,1,1.0
lickmyskins,647,647,647.0,1,1,1.0
lieslwritesthings,2341,3477,2909.0,1,1,1.0
lieutenant_hatshepsut,211,409,310.0,1,1,1.0
life_of_fett,1605,1605,1605.0,1,1,1.0
lifeanddeath (Ominesca_Deliat),1858,852,1545.0,1,6,2.0714285714285716
lifeinanothersarms,13841,13841,13841.0,11,11,11.0
liftingrocks,2892,2892,2892.0,1,1,1.0
ligerzerojager,4035,4035,4035.0,1,1,1.0
light_mantled_albatross,1736,1736,1736.0,1,1,1.0
lighthouseglow,172,172,172.0,1,1,1.0
lightning_anon,2451,5274,3274.1666666666665,1,1,1.0
lightningmcqveer,1454,1857,1655.5,1,1,1.0
lightningpelt,1030,1030,1030.0,1,1,1.0
lightningstar21,11660,8628,10144.0,4,8,6.0
lightofleia,1133,955,1677.4444444444443,1,4,1.3333333333333333
lightrivals,4593,4593,4593.0,1,1,1.0
lightsaroundyourvanity,2078,2078,2078.0,1,1,1.0
lightsinthedistance,366,698,541.3333333333334,1,1,1.0
lightsinthewater,363,363,363.0,1,1,1.0
liholovesdin,1112,1112,1112.0,1,1,1.0
likebunnies,408,408,408.0,1,1,1.0
likeoatmeal,1598,1598,1598.0,1,1,1.0
likesflowers,3312,3312,3312.0,1,1,1.0
likethenight,1467,22103,11785.0,1,1,1.0
likethesoda,1326,940,1133.0,1,1,1.0
lil_gremlin,1341,1341,1341.0,1,1,1.0
lilac-vode (MollyMerula),1022,994,1072.6363636363637,1,4,1.5
lilacs_and_lavenders,1142,1142,1142.0,1,1,1.0
lilactigerdancer,1728,1728,1728.0,1,1,1.0
lilbuddyBD,2229,2229,2229.0,1,1,1.0
lilcinnamonroll,256,256,256.0,1,1,1.0
lildropofmagic,56009,9154,32581.5,16,3,9.5
lilhawkeye3,1095,899,2559.3333333333335,1,3,2.2
lilhex,1167,1330,1248.5,1,1,1.0
liliequ,7310,7310,7310.0,7,7,7.0
liliesHere,1633,2087,1860.0,1,2,1.5
lillaseptember,1105,1105,1105.0,1,1,1.0
lilly_the_kid,8,8,8.0,1,1,1.0
lillytalons,1546,700,2569.0,1,1,1.0
lilolilyrae,496,496,496.0,1,1,1.0
lilpocketninja (Banah),370,370,370.0,1,1,1.0
lilseasalt,4056,4056,4056.0,1,1,1.0
lily_hbp,15,15,15.0,1,1,1.0
lilyhandmaiden,1484,1484,1484.0,1,1,1.0
lilypad18,11596,11596,11596.0,8,8,8.0
lilypods (atamascolily),22,34,18.857142857142858,1,1,1.0
limit_breaker,1723,34725,18224.0,1,4,2.5
linatrinch,1528,929,2655.5,1,1,1.0
lincesque,3388,913,2150.5,1,1,1.0
lindasusany,5976,5976,5976.0,1,1,1.0
lindt_barton (liznt),1781,853,1317.0,1,1,1.0
lineyvalragon,3676,3676,3676.0,1,1,1.0
link6yansky,12794,4525,5563.5,1,1,1.0
linkwrites,2184,2184,2184.0,1,1,1.0
lionessvalenti,100,967,709.4444444444445,1,1,1.0
lionlannister,1714,6195,3954.5,1,1,1.0
lionwolves,1070,871,894.1666666666666,1,2,1.1666666666666667
liptonrm,4043,955,2499.0,1,8,4.5
liquidengineer (anathematician),1197,2725,1961.0,1,1,1.0
liraels,11688,5909,8798.5,1,3,2.0
lirin,100,902,2508.9333333333334,1,6,1.3333333333333333
lisachan,199,199,199.0,1,1,1.0
lita,1954,1954,1954.0,1,1,1.0
literal_garbage,1887,760,1323.5,1,1,1.0
literallyjustanerd,2120,2540,2330.0,1,1,1.0
literaryFRIVOLOUSneophyte,1161,4149,2402.6,1,1,1.0
literaryoblivion,337,337,337.0,1,1,1.0
literatiruinedme,1259,678,1222.8,1,1,1.0
litessaber (AzaWhite),246,246,246.0,1,1,1.0
litra,1147,925,1829.0555555555557,1,1,1.0
litrapod (litra),0,97,62.96969696969697,1,1,1.0
little0bird,1025,9109,5814.384615384615,1,6,1.4615384615384615
little_dumpling,1419,86,1541.5714285714287,1,3,1.2142857142857142
little_galra,6571,6571,6571.0,6,6,6.0
little_passions,3751,3751,3751.0,1,1,1.0
little_yellow_cape,2562,2562,2562.0,1,1,1.0
littlebassoonist,1414,1414,1414.0,1,1,1.0
littlebluecaboose,880,880,880.0,1,1,1.0
littlediable,966,966,966.0,1,1,1.0
littledust,897,897,897.0,1,1,1.0
littlegrayraincloud,1194,1194,1194.0,1,1,1.0
littlekaracan,10137,9363,9797.818181818182,1,2,1.0909090909090908
littlekittykanny,1460,2038,1749.0,1,1,1.0
littleladyyy,1234,1565,1399.5,1,1,1.0
littlemixedmuffet,1155,1155,1155.0,1,1,1.0
littlemsterious,0,4387,2193.5,1,8,4.5
littlenymphie,591,591,591.0,1,1,1.0
littleratmeelo,0,0,0.0,1,1,1.0
littleredchurro,2169,943,1178.6666666666667,1,3,1.6666666666666667
littlereyofsunlight,833,833,833.0,3,3,3.0
littlestarlight44,1364,4003,2244.6666666666665,1,1,1.0
littleviolentviolets,1849,2568,2208.5,1,1,1.0
livdameron,3070,3070,3070.0,2,2,2.0
live_laugh_read,1955,99,1350.6666666666667,1,2,1.3333333333333333
live_write_edit_sleep,1036,973,1349.0,1,1,1.0
liveera,2485,2485,2485.0,1,1,1.0
liviainwritingland,2300,2300,2300.0,1,1,1.0
livingtheobsessedlife,1342,6534,3764.75,1,1,1.0
livvy_luu,3306,3306,3306.0,1,1,1.0
liz_mo,1382,2994,2188.0,1,1,1.0
lizard_socks,1292,5486,3389.0,1,4,2.5
lizardwrites,10460,8652,4508.538461538462,1,7,1.6923076923076923
lizeeeee,9,9,9.0,1,1,1.0
liztrade,1177,1177,1177.0,2,2,2.0
lizznotliz,747,7573,4160.0,1,1,1.0
lizzyleefree,944,944,944.0,1,1,1.0
lizzysbennett,1032,470,1887.3333333333333,1,1,1.0
ljbrary,1290,6834,3211.6666666666665,1,9,3.6666666666666665
ljfanfiction,211,469,340.0,1,1,1.0
lkionus,1081,970,1365.7777777777778,1,1,1.0
llgf,2503,2503,2503.0,1,1,1.0
llsonya,27,27,27.0,1,1,1.0
llwydion,1137,978,1682.7,1,1,1.0
llwydion (orphan_account),1086,1086,1086.0,1,1,1.0
lmbaphomet,13,13,13.0,1,1,1.0
lmeow,1667,1667,1667.0,1,1,1.0
lobo_chan,1288,2054,1559.0,1,1,1.0
lobsterfeet,6691,6691,6691.0,9,9,9.0
lobstergirl,550,550,550.0,1,1,1.0
localghostgirl,1114,435,774.5,1,1,1.0
lockewrites,604,972,788.0,1,1,1.0
logarhythms,1007,509,1274.3333333333333,1,2,1.3333333333333333
loki_of_jotunheim,16,963,2184.3333333333335,1,1,1.0
lokigodofaces,488,488,488.0,1,1,1.0
lokislawyer,1389,1520,1454.5,1,1,1.0
lolcano,9720,9720,9720.0,7,7,7.0
lolhahahano,438,438,438.0,1,1,1.0
lolitapalpatine,101,101,101.0,1,1,1.0
lollercakes,2995,2995,2995.0,1,1,1.0
lolowriter,890,890,890.0,2,2,2.0
lonelyarchitecture,813,813,813.0,1,1,1.0
lonelydaisies,1171,1641,1381.0,1,1,1.0
lonelylibrarian,1295,870,1082.5,1,1,1.0
longituddeonda,4324,4324,4324.0,1,1,1.0
longlostpen,20190,20190,20190.0,5,5,5.0
longwaytogallifrey,3308,3308,3308.0,1,1,1.0
look_turtles,0,46,114.66666666666667,1,1,1.0
lookatthestarrynight,1085,1085,1085.0,1,1,1.0
lookatthetime_kinslaying_0clock,2811,2811,2811.0,2,2,2.0
lookforthelight,976,976,976.0,1,1,1.0
lookninjas,10201,966,3595.0833333333335,1,1,1.0
loopid,1731,1731,1731.0,4,4,4.0
loopunderground,1237,870,2094.090909090909,1,1,1.0
loosingletters,1036,909,3425.948717948718,1,6,2.58974358974359
loramanda (mandalora),2194,478,992.3333333333334,1,1,1.0
lorata,1779,5422,3600.5,1,2,1.5
lordbyronsass,798,798,798.0,1,1,1.0
lordechostan,1012,880,640.5,1,1,1.0
lordhadrian,1108,952,5986.298507462687,1,9,1.537313432835821
lordmauls,1615,1615,1615.0,1,1,1.0
lore_reyen,1023,549,1920.5,1,1,1.0
loreall,2010,906,1811.75,1,3,1.5
lorel_steele,1194,1194,1194.0,1,1,1.0
lorraineblake,30,30,30.0,1,1,1.0
losselen (zambla),2061,2061,2061.0,1,1,1.0
lost_lothcat,356,356,356.0,1,1,1.0
lostar8,12665,12665,12665.0,16,16,16.0
lotesse,1416,57,412.4,1,1,1.0
lothaleris,4508,4508,4508.0,1,1,1.0
lothpup,1237,936,1086.5,1,1,1.0
lothya,0,28,265.4,1,1,1.0
lothycat,916,916,916.0,1,1,1.0
lotrfrk18,472,472,472.0,1,1,1.0
lotrtrash,1060,1085,1072.5,1,1,1.0
louproof,2017,2017,2017.0,1,1,1.0
love_in_all_forms_is_beautiful,930,930,930.0,1,1,1.0
loveavillain (copper28),10621,10621,10621.0,4,4,4.0
lovebeyondmeasure,100,500,181.25,1,2,1.125
lovecamedown,1168,918,2420.714285714286,1,1,1.0
lovecherishprotect16,2325,2325,2325.0,1,1,1.0
lovedthestarstoofondly,37,37,37.0,1,1,1.0
loveisalwayswise,5158,5158,5158.0,1,1,1.0
loveispurple,1398,3413,2405.5,1,1,1.0
lovelavi13,1506,1506,1506.0,1,1,1.0
lovelyaphrqdite,1064,544,1075.5,1,1,1.0
lovelydarkanddeep,1724,221,972.5,1,3,2.0
lovelyfandomthings,2979,2979,2979.0,1,1,1.0
lovelyleias,564,831,697.5,1,1,1.0
loveneedlesandhay,1856,1856,1856.0,2,2,2.0
lover_of_all_awesome_things,9441,9441,9441.0,12,12,12.0
loverofbumblebees,2562,426,2176.0,1,1,1.0
lovesince1944,1761,8887,5268.666666666667,1,1,1.0
loveworn,671,671,671.0,1,1,1.0
lovey_dovey_and_sad,0,0,0.0,1,1,1.0
lowlaif,5357,5357,5357.0,2,2,2.0
loyalcandy,1466,1466,1466.0,2,2,2.0
loyaljarvy,3858,3858,3858.0,1,1,1.0
loyallokigirl,646,646,646.0,1,1,1.0
ltbasil,1181,2446,1506.0,1,1,1.0
lu claire (luluclaire),634,634,634.0,1,1,1.0
lucidscreamer,369,369,369.0,1,1,1.0
lucie,1744,1744,1744.0,1,1,1.0
lucife56,0,0,0.0,2,2,2.0
lucifer_elliot,151,151,151.0,1,1,1.0
lucifersthrone,8293,8293,8293.0,4,4,4.0
lucky_moon,1064,650,857.0,1,1,1.0
luckylothcat,4021,4021,4021.0,2,2,2.0
lucy_is_a_rocketship,1186,1581,1413.0,1,2,1.3333333333333333
lucycantdance,2680,2680,2680.0,1,1,1.0
lucyjaggat,874,874,874.0,1,1,1.0
lucymonster,100,922,725.4285714285714,1,1,1.0
lucyyyan,3860,3860,3860.0,1,1,1.0
ludeans,37350,37350,37350.0,15,15,15.0
lufink,559,559,559.0,1,1,1.0
lugubrious,21670,866,7999.5,1,4,1.75
luinil80,2040,778,703.3333333333334,1,1,1.0
luiny,141,441,291.0,1,4,2.5
lukesdadvader,2030,2030,2030.0,1,1,1.0
lukeskywalker (bearwald),14582,22769,18675.5,5,5,5.0
lukeskywalkerisgay,787,787,787.0,1,1,1.0
lukitari,2279,2279,2279.0,4,4,4.0
lulumina,3064,3064,3064.0,1,1,1.0
luluxa,0,0,0.0,1,1,1.0
lumateranlibrarian,1184,9607,1951.6666666666667,1,8,1.6666666666666667
lumifuer,264,487,403.3333333333333,1,1,1.0
luminescentglow,1738,1738,1738.0,1,1,1.0
luminousbeings,1479,1479,1479.0,1,1,1.0
luminousbeingsweare,8540,8540,8540.0,1,1,1.0
luminoussbeings,1137,544,1008.6666666666666,1,1,1.0
lumixedia,1638,2946,2151.0,1,3,1.6666666666666667
lumosik,1687,564,1125.5,1,1,1.0
lunabyrd,23599,23599,23599.0,5,5,5.0
lunaemoth,1716,3109,2412.5,1,1,1.0
lunarmoonbeam (bobaheadshark),1035,1035,1035.0,1,1,1.0
lunarshadow,2191,4341,3124.5,1,1,1.0
lunatic_jellybear,15438,3461,9449.5,1,8,4.5
lunaverserocks,17593,17593,17593.0,4,4,4.0
lupinely,3209,6797,4900.25,1,1,1.0
lurking_dragon,905,905,905.0,1,1,1.0
lusilly,3231,4011,3621.0,1,1,1.0
luverboy,835,835,835.0,1,1,1.0
luvsanime02,549,549,549.0,1,1,1.0
lux_arcana,1128,466,1518.6,1,1,1.0
luz_introvertida,1752,4329,3040.5,1,1,1.0
lvkcskywalker,1309,1309,1309.0,1,1,1.0
lxk_atreegrowsinoc,1238,8546,4717.333333333333,1,1,1.0
lxqrsht,1342,1342,1342.0,1,1,1.0
lydwrites,1603,1603,1603.0,2,2,2.0
lyin,25326,5190,11131.0,1,8,3.3333333333333335
lynnkath08,462,462,462.0,1,1,1.0
lynnpaper (zesst),1051,6837,2076.375,1,6,1.625
lyonet,4705,4705,4705.0,1,1,1.0
lyricalaphasia,408,622,505.2,1,1,1.0
lyricwritesprose,40574,40574,40574.0,22,22,22.0
lyriumghosts,2176,2176,2176.0,1,1,1.0
lythly,1121,1121,1121.0,1,1,1.0
lyvneato,1501,4400,2950.5,1,1,1.0
m00nie,1406,926,1805.8,1,5,3.6
m_a_archive_owner,1376,415,1483.2,1,1,1.0
m_malpractice,104,220,727.6666666666666,1,1,1.0
maarvehl,10221,81421,16951.678571428572,1,8,3.5
mabel,1733,1733,1733.0,1,1,1.0
macNcheeseable,1055,995,2157.64,1,7,1.24
macabreverbosity,835,835,835.0,1,1,1.0
machinewithoutfeelings,278,278,278.0,1,1,1.0
mad_en,1254,1254,1254.0,1,1,1.0
madagaskarka,0,856,428.0,1,1,1.0
madam_minnie,503,503,503.0,1,1,1.0
madamchocolate,57986,57986,57986.0,17,17,17.0
madame_alexandra,1021,949,5774.14705882353,1,7,3.0588235294117645
madametango,396,396,396.0,1,1,1.0
madammina,5202,913,3057.5,1,5,3.0
madandimpossible,500,500,500.0,1,1,1.0
madasthesea,2635,910,1719.75,1,1,1.0
maddienole,1831,1831,1831.0,1,1,1.0
maddiewritesthings,1066,1066,1066.0,1,1,1.0
madelgard,1103,1737,1503.75,1,1,1.0
maderilien,1534,656,5171.5,1,8,2.1666666666666665
madetobeworthy,500,500,500.0,1,1,1.0
madeuswhole,1065,1065,1065.0,1,1,1.0
madi_ski,911,911,911.0,1,1,1.0
madie080802,2509,2509,2509.0,1,1,1.0
madina,24796,24796,24796.0,7,7,7.0
madmaxes,1065,979,2581.1666666666665,1,2,1.1666666666666667
madridistagoblue,2029,3940,2984.5,1,1,1.0
madsinwonderland,1812,902,4671.8,1,11,3.0
mae_the_4th,935,980,957.5,1,1,1.0
maedre13,221516,221516,221516.0,28,28,28.0
maelerie,1534,5025,3279.5,1,1,1.0
maelstorm23,13258,13258,13258.0,12,12,12.0
maeme,4486,4486,4486.0,2,2,2.0
maenad9,1677,1677,1677.0,1,1,1.0
maestro030403,43003,8430,25716.5,33,6,19.5
mage_girl,2606,5409,4007.5,1,1,1.0
magesamell,739,739,739.0,1,1,1.0
maggierachael,1509,7569,3759.3,1,3,1.2
maghatter55,1825,743,1078.6666666666667,1,2,1.3333333333333333
magic8ball331,903,903,903.0,1,1,1.0
magicalzombiebear,1469,871,1604.25,1,1,1.0
magicgoldenflower,1405,7608,3495.2,1,1,1.0
magicianlogician12,1005,1005,1005.0,1,1,1.0
magicjedigirl,365,974,599.4,1,1,1.0
magicsparkles,1381,1381,1381.0,1,1,1.0
magikfanfic,5239,5239,5239.0,1,1,1.0
magnaka,1012,1012,1012.0,1,1,1.0
magnetar,1196,3584,1920.857142857143,1,1,1.0
magneticwave,25754,9866,9506.857142857143,1,1,1.0
magnetrose,1735,1735,1735.0,1,1,1.0
magnoliatrees,2084,650,1367.0,1,1,1.0
magnuschases,2628,2628,2628.0,1,1,1.0
maharieel,1344,1344,1344.0,1,1,1.0
mahuika,6251,6251,6251.0,2,2,2.0
maine9864574,3922,3922,3922.0,3,3,3.0
majesticmcold,5865,5865,5865.0,4,4,4.0
makAffery_7567,590,590,590.0,1,1,1.0
maka_jarrah,4170,8001,6085.5,1,1,1.0
makaronik,1791,900,12173.25,1,5,9.75
malachibi,1228,1228,1228.0,1,1,1.0
maladaptivemusings,6565,6565,6565.0,1,1,1.0
malaxandrite,787,787,787.0,1,1,1.0
malecstarget (orphan_account),5098,5098,5098.0,5,5,5.0
malfoymannor,2555,2555,2555.0,1,1,1.0
maliwanhellfire,865,865,865.0,1,1,1.0
malixace,1019,1639,1329.0,1,1,1.0
malurette,110,99,240.8,1,2,1.2
man_me_a_tin_can,1089,11002,6045.5,1,7,4.0
manakin_guywalker,2145,2145,2145.0,1,1,1.0
manbunjon,1000,1000,1000.0,1,1,1.0
mandaloreos,3280,3280,3280.0,1,1,1.0
mandaloriankeeper (ravenclaw_blues),66120,66120,66120.0,12,12,12.0
mandaloriansimp,581,581,581.0,1,1,1.0
mandalorthereluctant (acornsofthemind),1129,1129,1129.0,1,1,1.0
mandarin_peel,14155,14155,14155.0,5,5,5.0
mandjalorian,1913,698,1570.5,1,1,1.0
mandocule,1325,748,757.3333333333334,1,1,1.0
mandodjarin,1019,688,853.5,1,1,1.0
mandoistheway,1368,1368,1368.0,1,1,1.0
mandorush,1287,1287,1287.0,1,1,1.0
mandropascal,1264,4870,2793.6666666666665,1,2,1.6666666666666667
manga,718,718,718.0,1,1,1.0
mangabreadroll,460,460,460.0,1,1,1.0
mangobilorian,1568,3966,3110.8333333333335,1,1,1.0
manhattxn,933,933,933.0,1,1,1.0
maniac_insomniac,1164,674,919.0,1,3,2.0
manicprophet,980,980,980.0,1,1,1.0
manmehakkaur,4817,4817,4817.0,3,3,3.0
mannaberry,734,734,734.0,1,1,1.0
manndo,2119,2119,2119.0,1,1,1.0
manofbeskar,14126,8178,15484.9,1,4,3.7
manta_rey,100,100,100.0,1,1,1.0
mantra4ia,2978,2978,2978.0,1,1,1.0
manycoloureddays,1522,1522,1522.0,1,1,1.0
manyscarletskies (achillvs),1136,790,963.0,1,1,1.0
maple_clef,850,850,850.0,1,1,1.0
maplecreme,1606,1606,1606.0,1,1,1.0
maplefiasco,1465,579,1421.5,1,3,1.5
maplemood,1212,834,1985.0,1,1,1.0
maplesyrupmafia (elossa),2165,999,1582.0,1,1,1.0
mapplestrudel,14698,680,4617.8,1,2,3.4
maragny,1017,3418,1766.0,1,1,1.0
maraudersmischief,1003,1941,1472.0,1,1,1.0
marawelsh,6,6,6.0,1,1,1.0
marcasite,1168,1168,1168.0,1,1,1.0
mardia,1176,49,1654.3333333333333,1,1,1.0
marenscribbles,1981,1981,1981.0,1,1,1.0
marginaliana,100,100,100.0,1,1,1.0
mari4212,1108,973,1040.5,1,1,1.0
mariaclararita,1286,1286,1286.0,1,1,1.0
marianas,16,16,16.0,1,1,1.0
maribeau,351,463,407.0,1,1,1.0
marilaw,112475,112475,112475.0,23,23,23.0
marin27,1686,872,1565.6666666666667,1,1,1.0
mariposaroja,3475,8264,5869.5,1,2,1.5
marislibrary,1032,618,1474.0,1,3,1.1666666666666667
mariusgaaazzh,1495,1495,1495.0,1,1,1.0
mariuspondmercy,7034,7034,7034.0,1,1,1.0
markiafc,823,823,823.0,1,1,1.0
markwatnae,1593,924,9148.1,1,6,5.3
marmota_b,1203,7129,3474.0,1,6,2.6666666666666665
marquisguyun,383,383,383.0,4,4,4.0
marshMeister,1588,6180,4201.714285714285,1,2,1.1428571428571428
marshall1199,9073,9073,9073.0,6,6,6.0
martamatta,1714,5644,4063.25,1,1,1.0
martianfairy,1351,1351,1351.0,1,1,1.0
marvel_and_mischief,2833,993,1179.5714285714287,1,1,1.0
marvel_djarin,1196,1196,1196.0,1,1,1.0
marvel_van_hogh,1162,975,1068.5,1,1,1.0
marvelnatural,3456,3456,3456.0,1,1,1.0
marvelousfangirl01,1601,1601,1601.0,1,1,1.0
marvelsoneonly,1022,853,783.6666666666666,1,1,1.0
marverse,15161,6276,19725.714285714286,1,7,2.5714285714285716
mary_twig,2477,2477,2477.0,1,1,1.0
marycontraire,1815,2979,2397.0,1,1,1.0
marzantd,1117,1117,1117.0,1,1,1.0
masamune11,2427,2427,2427.0,1,1,1.0
mashimero,0,0,0.0,1,1,1.0
maskingtape,3721,3721,3721.0,1,1,1.0
masquradeXD,20567,20567,20567.0,7,7,7.0
master_obi_wan_kenboneme,495,907,701.0,1,1,1.0
master_obi_wan_kenboneme (orphan_account),444,710,577.0,1,1,1.0
master_plo,2317,3733,2836.0,1,1,1.0
mastermeg_0228 (meglw0228),315,972,643.5,1,1,1.0
masterrevan51,870,870,870.0,1,1,1.0
matadora,6439,6439,6439.0,1,1,1.0
mathelode (engmaresh),1269,939,1043.4285714285713,1,1,1.0
mathmusic8,1074,88425,40856.0,1,4,9.25
matrixrefugee,359,359,359.0,1,1,1.0
mattycathy,1189,823,1006.0,1,1,1.0
mattygroves,1863,97,1358.0,1,3,1.6
mattzerella_sticks,2410,2410,2410.0,1,1,1.0
maulsscream (riivetrash),867,867,867.0,1,1,1.0
maureecedeauxnim (kanatayuko),500,500,500.0,1,1,1.0
mauvera,39225,39225,39225.0,6,6,6.0
mavjade,1636,1664,1653.6666666666667,1,1,1.0
maximumsuckage,1439,1542,1490.5,1,1,1.0
mayachain,575,575,575.0,1,1,1.0
mayakitten,100,100,100.0,1,1,1.0
maybe_i_am_obsessed,1304,1304,1304.0,1,1,1.0
maybe_she,1258,978,965.4,1,1,1.0
maychorian,1003,976,2778.5454545454545,1,1,1.0
mayfair,11251,150133,80692.0,25,5,15.0
maytheshipbewithyou221b,4464,4464,4464.0,2,2,2.0
mazymotions,1365,1365,1365.0,1,1,1.0
mbaird9,8214,8214,8214.0,3,3,3.0
mballyntyne,1187,7778,4547.666666666667,1,2,1.3333333333333333
mc_1,2564,2564,2564.0,1,1,1.0
mcnobi,423,423,423.0,1,1,1.0
mcustarwarslove66,3039,3039,3039.0,2,2,2.0
meadowlovesrocks,1193,1193,1193.0,1,1,1.0
meantforinfinitesadness,1076,989,810.8333333333334,1,1,1.0
meara_stitch_face,2833,2833,2833.0,7,7,7.0
mebobst,10251,26489,18370.0,20,6,13.0
medaeus (medivhthecorrupted),10774,912,2982.2432432432433,1,6,2.081081081081081
medazza (tambsi),420,420,420.0,1,1,1.0
meddieval,468,675,571.5,1,1,1.0
mediocre_wallace,1325,1325,1325.0,1,1,1.0
meerlicht,1541,1541,1541.0,1,1,1.0
meet_the_girl_who_can,833,833,833.0,1,1,1.0
meg_writes_fic,350,595,463.0,1,1,1.0
megancyber,29,29,29.0,1,1,1.0
megasaurus,456,456,456.0,1,1,1.0
meggymooboob,2973,2973,2973.0,1,1,1.0
megilins,1215,716,1611.2,1,2,1.4
megmog,3447,3447,3447.0,1,1,1.0
megrm23,594,594,594.0,1,1,1.0
megstiell,6837,6837,6837.0,3,3,3.0
mehdoesthings,2885,4453,3669.0,1,1,1.0
mehs,1772,1772,1772.0,1,1,1.0
mekare,0,0,0.0,1,1,1.0
melancholicslaughter,1683,1683,1683.0,1,1,1.0
melanietrancy,1098,677,1339.2,1,1,1.0
melannen,3643,3643,3643.0,1,1,1.0
melanoradrood,1384,2779,2149.0,1,1,1.0
melethwi,1152,975,1659.7142857142858,1,1,1.0
melindamays,8914,8914,8914.0,1,1,1.0
melissa286,923,923,923.0,1,1,1.0
melliesgrant,686,686,686.0,1,1,1.0
mellionhy,4343,4343,4343.0,3,3,3.0
mellodramatica,1736,1736,1736.0,1,1,1.0
mellowrama,1185,1185,1185.0,1,1,1.0
melodinklings,3373,4672,4022.5,1,2,1.5
melodymishahiddlestan,0,0,0.0,1,1,1.0
meltic_daze,1462,1846,1654.0,1,1,1.0
melxncholly,1163,749,805.0,1,1,1.0
meme_inspired,403,403,403.0,4,4,4.0
memelovescaps,4564,7550,6057.0,1,2,1.5
memoryofyou,12391,7233,6947.25,1,7,6.25
menphina,1512,1512,1512.0,1,1,1.0
mentalspaco,714,714,714.0,1,1,1.0
meowcowardlylion,137,203,170.0,1,1,1.0
meowloudly15,1483,1483,1483.0,1,1,1.0
meowmomo,476,842,659.0,1,1,1.0
merchantivory,1114,4208,2661.0,1,1,1.0
mercury19,6182,6182,6182.0,7,7,7.0
mercuryhatter,1682,1682,1682.0,1,1,1.0
merdragon,2096,3491,2793.5,1,4,2.5
meredyd,1223,527,631.0,1,1,1.0
merethengilith,1014,1014,1014.0,1,1,1.0
mergatrude,299,384,341.5,1,1,1.0
meri_books,395,395,395.0,1,1,1.0
meridian_rose (meridianrose),460,460,460.0,1,1,1.0
meridianpony,1620,6101,3052.4,1,1,1.0
meriel_r,1332,1332,1332.0,1,1,1.0
merkintosh,771,771,771.0,1,1,1.0
merlinus_ambrosius,1580,9225,2933.0,1,4,1.5
mermaidism,20767,4566,12666.5,1,14,7.5
mermaidquartz,1215,1215,1215.0,1,1,1.0
merry_amelie,1042,910,1224.8666666666666,1,1,1.0
merryginn,1148,854,904.3333333333334,1,3,1.6666666666666667
merryrogue,1262,3956,1802.5,1,4,2.5
merthurlin,3002,5212,4107.0,1,1,1.0
mervprocrastinates,336,602,1548.0,1,5,2.0
merycula,8126,8126,8126.0,1,1,1.0
mesie,1774,4764,3269.0,1,1,1.0
mesko,4022,4022,4022.0,3,3,3.0
metalhamster,3140,3140,3140.0,1,1,1.0
metaxeno,2540,2540,2540.0,1,1,1.0
mewtwowarrior,976,976,976.0,1,1,1.0
mexicanlukeskywalker,1888,3822,2729.6666666666665,1,1,1.0
mfoer,715,715,715.0,1,1,1.0
miaouerie,16875,868,8871.5,1,8,4.5
miaoxiaoze,2033,5616,3439.25,1,1,1.0
michaelLemieux,1593,1593,1593.0,1,1,1.0
michaelzowski,241,241,241.0,1,1,1.0
michellea,2224,2224,2224.0,1,1,1.0
mickleborger,357,770,563.5,1,1,1.0
micklerswag,2268,2268,2268.0,1,1,1.0
micky_likes_stuff_01,27499,27499,27499.0,3,3,3.0
micoless03,30960,30960,30960.0,13,13,13.0
middlecyclone,1878,1878,1878.0,1,1,1.0
middleearthquake,2795,2795,2795.0,4,4,4.0
middlemarch,2780,2780,2780.0,15,15,15.0
midget_boss,1050,930,3584.230769230769,1,6,2.1794871794871793
